foram ordenadas 78444 palavras
ocorrencias de FLANNEL: 1
ocorrencias de FLASH: 3
ocorrencias de FLASHED: 1
ocorrencias de FLASHES: 2
ocorrencias de FLAT: 1
ocorrencias de FLED: 12
ocorrencias de FLESH: 4
ocorrencias de FLEW: 1
ocorrencias de FLIGHT: 4
ocorrencias de FLIT: 2
ocorrencias de FLITTED: 1
ocorrencias de FLOAT: 1
ocorrencias de FLOATED: 2
ocorrencias de FLOATING: 1
ocorrencias de FLOOD: 1
ocorrencias de FLOOR: 3
ocorrencias de FLORINS: 1
ocorrencias de FLOUNDERING: 1
ocorrencias de FLOURISHED: 1
ocorrencias de FLOURISHING: 2
ocorrencias de FLOW: 3
ocorrencias de FLOWED: 4
ocorrencias de FLOWER: 1
ocorrencias de FLOWERS: 5
ocorrencias de FLOWERY: 1
ocorrencias de FLOWING: 1
ocorrencias de FLOWS: 1
ocorrencias de FLUCTUATE: 1
ocorrencias de FLUCTUATING: 2
ocorrencias de FLUNG: 2
ocorrencias de FLUSHED: 2
ocorrencias de FLY: 7
ocorrencias de FLYING: 2
ocorrencias de FOE: 3
ocorrencias de FOES: 1
ocorrencias de FOG: 1
ocorrencias de FOLDINGS: 1
ocorrencias de FOLDS: 2
ocorrencias de FOLIAGE: 2
ocorrencias de FOLKS: 1
ocorrencias de FOLLOW: 11
ocorrencias de FOLLOWED: 22
ocorrencias de FOLLOWERS: 1
ocorrencias de FOLLOWING: 11
ocorrencias de FOLLOWS: 1
ocorrencias de FOLLY: 2
ocorrencias de FOND: 6
ocorrencias de FONDLY: 2
ocorrencias de FONDNESS: 2
ocorrencias de FOOD: 27
ocorrencias de FOOL: 1
ocorrencias de FOOLISH: 1
ocorrencias de FOOT: 5
ocorrencias de FOOTED: 1
ocorrencias de FOOTSTEPS: 2
ocorrencias de FOR: 524
ocorrencias de FORBEAR: 2
ocorrencias de FORBID: 2
ocorrencias de FORBIDDEN: 3
ocorrencias de FORCE: 6
ocorrencias de FORCED: 9
ocorrencias de FORCES: 2
ocorrencias de FORCIBLE: 1
ocorrencias de FORCIBLY: 3
ocorrencias de FORCING: 1
ocorrencias de FOREBODINGS: 2
ocorrencias de FOREHEAD: 1
ocorrencias de FOREIGN: 2
ocorrencias de FORESAW: 1
ocorrencias de FOREST: 5
ocorrencias de FORESTS: 1
ocorrencias de FORETASTE: 1
ocorrencias de FORGET: 10
ocorrencias de FORGETFULNESS: 3
ocorrencias de FORGETTING: 1
ocorrencias de FORGIVE: 4
ocorrencias de FORGO: 1
ocorrencias de FORGOT: 2
ocorrencias de FORGOTTEN: 4
ocorrencias de FORKED: 1
ocorrencias de FORM: 31
ocorrencias de FORMAT: 4
ocorrencias de FORMATION: 1
ocorrencias de FORMATS: 2
ocorrencias de FORMED: 21
ocorrencias de FORMER: 14
ocorrencias de FORMERLY: 5
ocorrencias de FORMIDABLE: 1
ocorrencias de FORMS: 10
ocorrencias de FORSAKEN: 1
ocorrencias de FORSAKES: 1
ocorrencias de FORT: 1
ocorrencias de FORTH: 27
ocorrencias de FORTIFICATIONS: 1
ocorrencias de FORTIFY: 1
ocorrencias de FORTITUDE: 5
ocorrencias de FORTNIGHT: 5
ocorrencias de FORTUNATE: 7
ocorrencias de FORTUNATELY: 3
ocorrencias de FORTUNE: 9
ocorrencias de FORTUNES: 1
ocorrencias de FORWARD: 14
ocorrencias de FOSTER: 1
ocorrencias de FOSTERAGE: 1
ocorrencias de FOUGHT: 1
ocorrencias de FOUND: 90
ocorrencias de FOUNDATION: 25
ocorrencias de FOUNDATIONS: 3
ocorrencias de FOUNDED: 2
ocorrencias de FOUNDERS: 1
ocorrencias de FOUNTAIN: 1
ocorrencias de FOUR: 4
ocorrencias de FOURTEEN: 1
ocorrencias de FRAGMENT: 2
ocorrencias de FRAIL: 1
ocorrencias de FRAME: 14
ocorrencias de FRAMED: 1
ocorrencias de FRANCE: 5
ocorrencias de FRANK: 1
ocorrencias de FRANKENSTEIN: 32
ocorrencias de FRANKNESS: 1
ocorrencias de FRANTIC: 1
ocorrencias de FRAUD: 1
ocorrencias de FRAUGHT: 1
ocorrencias de FREE: 28
ocorrencias de FREED: 4
ocorrencias de FREEDOM: 3
ocorrencias de FREELY: 5
ocorrencias de FREEZING: 1
ocorrencias de FREMENTI: 1
ocorrencias de FRENCH: 6
ocorrencias de FRENCHWOMAN: 1
ocorrencias de FRENZY: 3
ocorrencias de FREQUENT: 3
ocorrencias de FREQUENTLY: 5
ocorrencias de FRESH: 11
ocorrencias de FRETTING: 1
ocorrencias de FRIEND: 71
ocorrencias de FRIENDLESS: 2
ocorrencias de FRIENDS: 54
ocorrencias de FRIENDSHIP: 7
ocorrencias de FRIGHTENED: 3
ocorrencias de FRIGHTFUL: 13
ocorrencias de FRINGED: 2
ocorrencias de FROGS: 1
ocorrencias de FROM: 400
ocorrencias de FRONTIERS: 1
ocorrencias de FROST: 5
ocorrencias de FROSTS: 1
ocorrencias de FROSTY: 1
ocorrencias de FROWNING: 1
ocorrencias de FROWNS: 1
ocorrencias de FROZEN: 4
ocorrencias de FRUITLESS: 1
ocorrencias de FRUITLESSLY: 1
ocorrencias de FUEL: 2
ocorrencias de FUGITIVES: 1
ocorrencias de FULFIL: 7
ocorrencias de FULFILLED: 7
ocorrencias de FULFILLING: 1
ocorrencias de FULFILMENT: 3
ocorrencias de FULL: 31
ocorrencias de FULLY: 3
ocorrencias de FUNCTIONS: 2
ocorrencias de FUND: 1
ocorrencias de FUNDRAISING: 1
ocorrencias de FUNERAL: 4
ocorrencias de FURIES: 1
ocorrencias de FURIOUS: 2
ocorrencias de FURIOUSLY: 1
ocorrencias de FURNISHED: 1
ocorrencias de FURNITURE: 2
ocorrencias de FURS: 2
ocorrencias de FURTHER: 4
ocorrencias de FURTHERANCE: 1
ocorrencias de FURY: 6
ocorrencias de FUTILE: 1
ocorrencias de FUTILITY: 1
ocorrencias de FUTURE: 21
ocorrencias de FUTURITY: 1
ocorrencias de GAIETY: 3
ocorrencias de GAIN: 8
ocorrencias de GAINED: 13
ocorrencias de GAIT: 1
ocorrencias de GALE: 1
ocorrencias de GALES: 2
ocorrencias de GALL: 2
ocorrencias de GALLANT: 2
ocorrencias de GALLERY: 1
ocorrencias de GALVANISM: 1
ocorrencias de GAME: 1
ocorrencias de GAOLERS: 1
ocorrencias de GARB: 2
ocorrencias de GARDEN: 10
ocorrencias de GARDENER: 1
ocorrencias de GARDENS: 1
ocorrencias de GASPED: 1
ocorrencias de GATES: 5
ocorrencias de GATHER: 2
ocorrencias de GATHERED: 5
ocorrencias de GAUNT: 1
ocorrencias de GAVE: 32
ocorrencias de GAY: 7
ocorrencias de GAZE: 1
ocorrencias de GAZED: 11
ocorrencias de GAZES: 1
ocorrencias de GAZING: 4
ocorrencias de GBNEWBY: 1
ocorrencias de GENERAL: 9
ocorrencias de GENERALLY: 6
ocorrencias de GENERATION: 2
ocorrencias de GENERATIONS: 3
ocorrencias de GENEROSITY: 2
ocorrencias de GENEROUS: 6
ocorrencias de GENEVA: 36
ocorrencias de GENEVAN: 1
ocorrencias de GENEVESE: 1
ocorrencias de GENIAL: 2
ocorrencias de GENIUS: 6
ocorrencias de GENTLE: 35
ocorrencias de GENTLEMAN: 2
ocorrencias de GENTLENESS: 10
ocorrencias de GENTLY: 2
ocorrencias de GEOGRAPHY: 2
ocorrencias de GERMAN: 1
ocorrencias de GERMANS: 1
ocorrencias de GERMANY: 3
ocorrencias de GESTICULATIONS: 1
ocorrencias de GESTURE: 2
ocorrencias de GESTURES: 3
ocorrencias de GET: 3
ocorrencias de GETTING: 1
ocorrencias de GHASTLY: 3
ocorrencias de GHOSTS: 1
ocorrencias de GIANT: 1
ocorrencias de GIBE: 1
ocorrencias de GIFT: 3
ocorrencias de GIGANTIC: 6
ocorrencias de GILDED: 1
ocorrencias de GIRL: 28
ocorrencias de GIVE: 24
ocorrencias de GIVEN: 18
ocorrencias de GIVER: 1
ocorrencias de GIVES: 6
ocorrencias de GIVING: 4
ocorrencias de GLACIER: 5
ocorrencias de GLACIERS: 3
ocorrencias de GLAD: 5
ocorrencias de GLADLY: 1
ocorrencias de GLADNESS: 3
ocorrencias de GLANCE: 5
ocorrencias de GLARED: 1
ocorrencias de GLARING: 1
ocorrencias de GLENS: 1
ocorrencias de GLIDE: 1
ocorrencias de GLIDED: 1
ocorrencias de GLIMMER: 2
ocorrencias de GLIMMERING: 1
ocorrencias de GLIMMERS: 1
ocorrencias de GLIMPSE: 1
ocorrencias de GLITTERING: 3
ocorrencias de GLOBE: 2
ocorrencias de GLOOM: 11
ocorrencias de GLOOMILY: 1
ocorrencias de GLOOMY: 10
ocorrencias de GLORIED: 1
ocorrencias de GLORIOUS: 6
ocorrencias de GLORY: 7
ocorrencias de GLOW: 1
ocorrencias de GLOWED: 1
ocorrencias de GLOWING: 1
ocorrencias de GLUT: 2
ocorrencias de GLUTTED: 1
ocorrencias de GNASHED: 3
ocorrencias de GNASHES: 1
ocorrencias de GNASHING: 1
ocorrencias de GO: 19
ocorrencias de GOALS: 1
ocorrencias de GOD: 22
ocorrencias de GODLIKE: 3
ocorrencias de GODS: 1
ocorrencias de GODWIN: 4
ocorrencias de GOING: 8
ocorrencias de GOLD: 1
ocorrencias de GOLDEN: 1
ocorrencias de GONE: 13
ocorrencias de GOOD: 37
ocorrencias de GOODNESS: 4
ocorrencias de GORING: 1
ocorrencias de GOSPEL: 1
ocorrencias de GOSSIP: 1
ocorrencias de GOVERN: 1
ocorrencias de GOVERNED: 1
ocorrencias de GOVERNING: 1
ocorrencias de GOVERNMENT: 4
ocorrencias de GOVERNMENTS: 3
ocorrencias de GRACE: 3
ocorrencias de GRACEFUL: 1
ocorrencias de GRADES: 1
ocorrencias de GRADUALLY: 6
ocorrencias de GRAND: 4
ocorrencias de GRANDEUR: 2
ocorrencias de GRANT: 3
ocorrencias de GRANTED: 1
ocorrencias de GRAPPLE: 1
ocorrencias de GRAPPLING: 1
ocorrencias de GRASP: 9
ocorrencias de GRASPED: 4
ocorrencias de GRASPING: 1
ocorrencias de GRASS: 5
ocorrencias de GRATE: 1
ocorrencias de GRATED: 1
ocorrencias de GRATEFUL: 3
ocorrencias de GRATEFULLY: 1
ocorrencias de GRATIFICATION: 3
ocorrencias de GRATIFIED: 2
ocorrencias de GRATIFY: 1
ocorrencias de GRATIFYING: 1
ocorrencias de GRATITUDE: 8
ocorrencias de GRAVE: 7
ocorrencias de GRAVES: 2
ocorrencias de GRAVESEND: 1
ocorrencias de GRE: 1
ocorrencias de GREAT: 50
ocorrencias de GREATER: 25
ocorrencias de GREATEST: 27
ocorrencias de GREATLY: 12
ocorrencias de GREATNESS: 1
ocorrencias de GRECIANS: 1
ocorrencias de GREECE: 2
ocorrencias de GREEDILY: 2
ocorrencias de GREEK: 2
ocorrencias de GREEKS: 1
ocorrencias de GREEN: 5
ocorrencias de GREENLAND: 1
ocorrencias de GREENWICH: 1
ocorrencias de GREETING: 1
ocorrencias de GREGORY: 1
ocorrencias de GREW: 6
ocorrencias de GREY: 2
ocorrencias de GRIEF: 28
ocorrencias de GRIEFS: 1
ocorrencias de GRIEVE: 1
ocorrencias de GRIEVED: 2
ocorrencias de GRIEVOUSLY: 1
ocorrencias de GRIN: 3
ocorrencias de GROAN: 2
ocorrencias de GROANED: 2
ocorrencias de GROANS: 5
ocorrencias de GROSS: 1
ocorrencias de GROUND: 26
ocorrencias de GROUNDWORK: 1
ocorrencias de GROUP: 3
ocorrencias de GROVEL: 1
ocorrencias de GROW: 1
ocorrencias de GROWN: 1
ocorrencias de GROWTH: 2
ocorrencias de GRUDGE: 1
ocorrencias de GRUFF: 1
ocorrencias de GUARDED: 2
ocorrencias de GUARDIAN: 2
ocorrencias de GUARDIANS: 1
ocorrencias de GUARDS: 1
ocorrencias de GUESS: 3
ocorrencias de GUESSED: 2
ocorrencias de GUESSING: 1
ocorrencias de GUEST: 8
ocorrencias de GUIDANCE: 1
ocorrencias de GUIDE: 6
ocorrencias de GUIDED: 5
ocorrencias de GUIDING: 2
ocorrencias de GUILE: 1
ocorrencias de GUILT: 10
ocorrencias de GUILTLESS: 5
ocorrencias de GUILTLESSNESS: 1
ocorrencias de GUILTY: 11
ocorrencias de GUISE: 2
ocorrencias de GUITAR: 4
ocorrencias de GUN: 2
ocorrencias de GURGLING: 1
ocorrencias de GUSH: 3
ocorrencias de GUSHED: 2
ocorrencias de GUTENBERG: 93
ocorrencias de HABIT: 2
ocorrencias de HABITABLE: 1
ocorrencias de HABITATION: 5
ocorrencias de HABITATIONS: 2
ocorrencias de HABITS: 4
ocorrencias de HAD: 686
ocorrencias de HADST: 1
ocorrencias de HAGGARD: 1
ocorrencias de HAIL: 1
ocorrencias de HAILED: 4
ocorrencias de HAINES: 2
ocorrencias de HAIR: 8
ocorrencias de HAIRS: 3
ocorrencias de HALF: 22
ocorrencias de HALFWAY: 1
ocorrencias de HALL: 1
ocorrencias de HALO: 1
ocorrencias de HAMLET: 1
ocorrencias de HAMPDEN: 1
ocorrencias de HAND: 26
ocorrencias de HANDED: 1
ocorrencias de HANDKERCHIEF: 1
ocorrencias de HANDLE: 1
ocorrencias de HANDS: 38
ocorrencias de HANDSOME: 1
ocorrencias de HANDWRITING: 2
ocorrencias de HANGING: 7
ocorrencias de HANGMAN: 1
ocorrencias de HANGS: 1
ocorrencias de HANNINEN: 2
ocorrencias de HAPLESS: 2
ocorrencias de HAPPEN: 2
ocorrencias de HAPPENED: 9
ocorrencias de HAPPENING: 1
ocorrencias de HAPPIER: 4
ocorrencias de HAPPILY: 2
ocorrencias de HAPPINESS: 49
ocorrencias de HAPPY: 46
ocorrencias de HARBOUR: 3
ocorrencias de HARD: 10
ocorrencias de HARDEN: 1
ocorrencias de HARDENED: 1
ocorrencias de HARDER: 1
ocorrencias de HARDLY: 27
ocorrencias de HARDSHIP: 2
ocorrencias de HARDSHIPS: 5
ocorrencias de HARDY: 2
ocorrencias de HARE: 1
ocorrencias de HAREM: 1
ocorrencias de HARM: 1
ocorrencias de HARMLESS: 6
ocorrencias de HARMONY: 3
ocorrencias de HARNESSED: 1
ocorrencias de HARROWING: 2
ocorrencias de HARSH: 7
ocorrencias de HART: 2
ocorrencias de HARVEST: 1
ocorrencias de HAS: 66
ocorrencias de HAST: 1
ocorrencias de HASTE: 1
ocorrencias de HASTEN: 8
ocorrencias de HASTENED: 9
ocorrencias de HASTILY: 5
ocorrencias de HASTY: 2
ocorrencias de HATE: 9
ocorrencias de HATED: 6
ocorrencias de HATEFUL: 5
ocorrencias de HATRED: 14
ocorrencias de HAUGHTY: 1
ocorrencias de HAUNT: 1
ocorrencias de HAUNTED: 6
ocorrencias de HAVE: 370
ocorrencias de HAVING: 25
ocorrencias de HAVOC: 1
ocorrencias de HAVRE: 1
ocorrencias de HAY: 1
ocorrencias de HAZARD: 1
ocorrencias de HE: 611
ocorrencias de HEAD: 25
ocorrencias de HEAL: 1
ocorrencias de HEALED: 1
ocorrencias de HEALTH: 19
ocorrencias de HEAR: 20
ocorrencias de HEARD: 62
ocorrencias de HEARER: 1
ocorrencias de HEARERS: 1
ocorrencias de HEARING: 6
ocorrencias de HEART: 81
ocorrencias de HEARTED: 1
ocorrencias de HEARTFELT: 2
ocorrencias de HEARTILY: 1
ocorrencias de HEARTLESS: 2
ocorrencias de HEARTS: 4
ocorrencias de HEAT: 7
ocorrencias de HEATH: 1
ocorrencias de HEATHS: 2
ocorrencias de HEATLESS: 1
ocorrencias de HEAVEN: 22
ocorrencias de HEAVENLY: 4
ocorrencias de HEAVENS: 16
ocorrencias de HEAVIER: 1
ocorrencias de HEAVILY: 3
ocorrencias de HEAVING: 1
ocorrencias de HEAVY: 5
ocorrencias de HEDGES: 1
ocorrencias de HEED: 1
ocorrencias de HEEDED: 1
ocorrencias de HEIGHT: 4
ocorrencias de HELD: 8
ocorrencias de HELL: 10
ocorrencias de HELLISH: 7
ocorrencias de HELP: 8
ocorrencias de HELPED: 1
ocorrencias de HELPLESS: 4
ocorrencias de HELPLESSNESS: 1
ocorrencias de HEMISPHERE: 1
ocorrencias de HENCE: 1
ocorrencias de HENCEFORTH: 1
ocorrencias de HENRY: 26
ocorrencias de HER: 373
ocorrencias de HERB: 2
ocorrencias de HERBAGE: 2
ocorrencias de HERD: 1
ocorrencias de HERDS: 1
ocorrencias de HERE: 35
ocorrencias de HEREAFTER: 2
ocorrencias de HERO: 1
ocorrencias de HEROES: 4
ocorrencias de HEROIC: 2
ocorrencias de HEROICAL: 1
ocorrencias de HEROISM: 2
ocorrencias de HERS: 3
ocorrencias de HERSELF: 14
ocorrencias de HESITATE: 1
ocorrencias de HESITATED: 4
ocorrencias de HID: 9
ocorrencias de HIDDEN: 2
ocorrencias de HIDE: 7
ocorrencias de HIDEOUS: 11
ocorrencias de HIDEOUSLY: 1
ocorrencias de HIDEOUSNESS: 2
ocorrencias de HIDES: 1
ocorrencias de HIDING: 8
ocorrencias de HIGH: 19
ocorrencias de HIGHER: 5
ocorrencias de HIGHEST: 4
ocorrencias de HIGHLANDS: 2
ocorrencias de HIGHLY: 4
ocorrencias de HILARITY: 2
ocorrencias de HILL: 2
ocorrencias de HILLS: 12
ocorrencias de HIM: 222
ocorrencias de HIMSELF: 37
ocorrencias de HINDRANCE: 1
ocorrencias de HINGES: 1
ocorrencias de HIRE: 1
ocorrencias de HIRED: 7
ocorrencias de HIS: 535
ocorrencias de HISTORICAL: 1
ocorrencias de HISTORIES: 2
ocorrencias de HISTORY: 19
ocorrencias de HITHERTO: 12
ocorrencias de HOARSE: 1
ocorrencias de HOARSER: 1
ocorrencias de HOLD: 8
ocorrencias de HOLDER: 4
ocorrencias de HOLDING: 1
ocorrencias de HOLDS: 1
ocorrencias de HOLIDAY: 1
ocorrencias de HOLLAND: 1
ocorrencias de HOLY: 1
ocorrencias de HOME: 23
ocorrencias de HOMELESS: 1
ocorrencias de HOMER: 1
ocorrencias de HOMEWARD: 1
ocorrencias de HONEST: 1
ocorrencias de HONOUR: 11
ocorrencias de HONOURABLE: 2
ocorrencias de HONOURED: 1
ocorrencias de HOPE: 51
ocorrencias de HOPED: 9
ocorrencias de HOPELESS: 3
ocorrencias de HOPES: 23
ocorrencias de HOPING: 2
ocorrencias de HORIZON: 6
ocorrencias de HORRIBLE: 15
ocorrencias de HORRID: 5
ocorrencias de HORROR: 45
ocorrencias de HORRORS: 6
ocorrencias de HORSEBACK: 2
ocorrencias de HORSES: 3
ocorrencias de HOSPITALITY: 1
ocorrencias de HOST: 1
ocorrencias de HOT: 1
ocorrencias de HOUR: 25
ocorrencias de HOURS: 34
ocorrencias de HOUSE: 40
ocorrencias de HOUSEHOLD: 1
ocorrencias de HOUSES: 4
ocorrencias de HOVEL: 14
ocorrencias de HOVELS: 1
ocorrencias de HOVER: 1
ocorrencias de HOVERED: 1
ocorrencias de HOVERS: 1
ocorrencias de HOW: 98
ocorrencias de HOWEVER: 33
ocorrencias de HOWL: 1
ocorrencias de HOWLINGS: 1
ocorrencias de HTML: 2
ocorrencias de HTTP: 8
ocorrencias de HUE: 1
ocorrencias de HUGE: 2
ocorrencias de HUMAN: 58
ocorrencias de HUMANE: 1
ocorrencias de HUMANITY: 6
ocorrencias de HUMANKIND: 2
ocorrencias de HUMID: 1
ocorrencias de HUMOUR: 2
ocorrencias de HUNDRED: 3
ocorrencias de HUNDREDFOLD: 1
ocorrencias de HUNDREDS: 1
ocorrencias de HUNDREDTH: 1
ocorrencias de HUNG: 6
ocorrencias de HUNGER: 12
ocorrencias de HUNGRY: 2
ocorrencias de HUNT: 1
ocorrencias de HUNTED: 1
ocorrencias de HURRICANE: 1
ocorrencias de HURRIED: 7
ocorrencias de HURRIES: 1
ocorrencias de HURRY: 2
ocorrencias de HURT: 1
ocorrencias de HUSBAND: 2
ocorrencias de HUSHED: 2
ocorrencias de HUT: 5
ocorrencias de HUTS: 2
ocorrencias de HYPERTEXT: 1
ocorrencias de HYPOCRITICAL: 1
ocorrencias de HYSTERICS: 1
ocorrencias de I: 2850
ocorrencias de ICE: 43
ocorrencias de ICES: 2
ocorrencias de ICY: 3
ocorrencias de IDEA: 33
ocorrencias de IDEAL: 1
ocorrencias de IDEAS: 14
ocorrencias de IDENTIFICATION: 1
ocorrencias de IDENTIFY: 2
ocorrencias de IDLE: 3
ocorrencias de IDLENESS: 3
ocorrencias de IDLER: 1
ocorrencias de IDOL: 1
ocorrencias de IF: 214
ocorrencias de IGNOBLE: 1
ocorrencias de IGNOMINIOUS: 1
ocorrencias de IGNOMINY: 4
ocorrencias de IGNORANCE: 4
ocorrencias de IGNORANT: 10
ocorrencias de IGNORANTLY: 1
ocorrencias de ILL: 20
ocorrencias de ILLITERATE: 1
ocorrencias de ILLNESS: 9
ocorrencias de ILLUMINATE: 2
ocorrencias de ILLUMINATED: 2
ocorrencias de ILLUMINATING: 1
ocorrencias de ILLUSTRATE: 1
ocorrencias de ILLUSTRATED: 1
ocorrencias de ILLUSTRIOUS: 2
ocorrencias de IMAGE: 5
ocorrencias de IMAGED: 1
ocorrencias de IMAGES: 4
ocorrencias de IMAGINARY: 2
ocorrencias de IMAGINATION: 23
ocorrencias de IMAGINATIONS: 3
ocorrencias de IMAGINATIVE: 1
ocorrencias de IMAGINE: 4
ocorrencias de IMAGINED: 9
ocorrencias de IMBIBED: 2
ocorrencias de IMBUED: 4
ocorrencias de IMITATE: 3
ocorrencias de IMITATION: 2
ocorrencias de IMMACULATE: 1
ocorrencias de IMMEASURABLE: 1
ocorrencias de IMMEASURABLY: 1
ocorrencias de IMMEDIATE: 9
ocorrencias de IMMEDIATELY: 7
ocorrencias de IMMENSE: 7
ocorrencias de IMMENSITY: 1
ocorrencias de IMMERSED: 1
ocorrencias de IMMINENT: 2
ocorrencias de IMMODERATE: 1
ocorrencias de IMMORTAL: 1
ocorrencias de IMMORTALITY: 1
ocorrencias de IMMURED: 2
ocorrencias de IMMUTABLE: 3
ocorrencias de IMPARTED: 1
ocorrencias de IMPARTING: 1
ocorrencias de IMPASSABLE: 1
ocorrencias de IMPASSIVE: 1
ocorrencias de IMPATIENCE: 3
ocorrencias de IMPATIENT: 4
ocorrencias de IMPATIENTLY: 1
ocorrencias de IMPEDIMENT: 1
ocorrencias de IMPEDIMENTS: 1
ocorrencias de IMPELLED: 2
ocorrencias de IMPEND: 1
ocorrencias de IMPENDING: 2
ocorrencias de IMPENETRABLE: 3
ocorrencias de IMPERATIVELY: 1
ocorrencias de IMPERCEPTIBLE: 1
ocorrencias de IMPERFECT: 2
ocorrencias de IMPERIAL: 1
ocorrencias de IMPERIOUS: 1
ocorrencias de IMPERTINENT: 1
ocorrencias de IMPERVIOUS: 1
ocorrencias de IMPETUOUS: 1
ocorrencias de IMPLEMENTS: 1
ocorrencias de IMPLIED: 2
ocorrencias de IMPLORES: 1
ocorrencias de IMPLY: 1
ocorrencias de IMPORTANCE: 1
ocorrencias de IMPORTANT: 2
ocorrencias de IMPOSED: 2
ocorrencias de IMPOSING: 1
ocorrencias de IMPOSSIBILITIES: 1
ocorrencias de IMPOSSIBILITY: 1
ocorrencias de IMPOSSIBLE: 8
ocorrencias de IMPOTENCE: 2
ocorrencias de IMPOTENT: 2
ocorrencias de IMPRACTICABILITY: 1
ocorrencias de IMPRACTICABLE: 1
ocorrencias de IMPRECATE: 1
ocorrencias de IMPRECATIONS: 1
ocorrencias de IMPRESS: 2
ocorrencias de IMPRESSED: 8
ocorrencias de IMPRESSION: 3
ocorrencias de IMPRESSIONS: 1
ocorrencias de IMPRESSIVE: 1
ocorrencias de IMPRINTED: 2
ocorrencias de IMPRISONMENT: 1
ocorrencias de IMPROBABLE: 1
ocorrencias de IMPROVED: 8
ocorrencias de IMPROVEMENT: 5
ocorrencias de IMPROVEMENTS: 3
ocorrencias de IMPRUDENCE: 1
ocorrencias de IMPRUDENTLY: 1
ocorrencias de IMPULSE: 5
ocorrencias de IMPULSES: 3
ocorrencias de IN: 1186
ocorrencias de INACCESSIBLE: 4
ocorrencias de INACCURATE: 1
ocorrencias de INACTION: 2
ocorrencias de INADEQUATE: 1
ocorrencias de INANIMATE: 4
ocorrencias de INAPPLICABLE: 1
ocorrencias de INARTICULATE: 2
ocorrencias de INASMUCH: 1
ocorrencias de INCALCULABLE: 1
ocorrencias de INCANTATIONS: 1
ocorrencias de INCAPABLE: 4
ocorrencias de INCESSANTLY: 2
ocorrencias de INCIDENT: 5
ocorrencias de INCIDENTAL: 1
ocorrencias de INCIDENTS: 6
ocorrencias de INCIPIENT: 1
ocorrencias de INCITEMENT: 1
ocorrencias de INCITING: 1
ocorrencias de INCLEMENCY: 2
ocorrencias de INCLINATION: 1
ocorrencias de INCLINATIONS: 2
ocorrencias de INCLINE: 1
ocorrencias de INCLINED: 2
ocorrencias de INCLUDE: 2
ocorrencias de INCLUDED: 4
ocorrencias de INCLUDES: 2
ocorrencias de INCLUDING: 10
ocorrencias de INCOHERENT: 2
ocorrencias de INCOMMODED: 1
ocorrencias de INCOMPLETE: 3
ocorrencias de INCONCEIVABLE: 2
ocorrencias de INCONSIDERATE: 1
ocorrencias de INCONSTANT: 2
ocorrencias de INCONVENIENCE: 1
ocorrencias de INCONVENIENCES: 1
ocorrencias de INCREASE: 6
ocorrencias de INCREASED: 12
ocorrencias de INCREASES: 1
ocorrencias de INCREASING: 2
ocorrencias de INCREDIBLE: 2
ocorrencias de INCREDULITY: 1
ocorrencias de INCREDULOUS: 2
ocorrencias de INCURABLE: 1
ocorrencias de INDEBTED: 1
ocorrencias de INDECENT: 1
ocorrencias de INDECISION: 1
ocorrencias de INDEED: 56
ocorrencias de INDEFATIGABLE: 3
ocorrencias de INDELIBLE: 2
ocorrencias de INDELIBLY: 1
ocorrencias de INDEMNIFY: 1
ocorrencias de INDEMNITY: 1
ocorrencias de INDEPENDENCE: 1
ocorrencias de INDIA: 1
ocorrencias de INDIAN: 1
ocorrencias de INDICATE: 1
ocorrencias de INDICATED: 1
ocorrencias de INDICATING: 2
ocorrencias de INDICATIONS: 1
ocorrencias de INDIFFERENCE: 1
ocorrencias de INDIFFERENT: 1
ocorrencias de INDIGNANT: 2
ocorrencias de INDIGNATION: 7
ocorrencias de INDIRECT: 1
ocorrencias de INDIRECTLY: 1
ocorrencias de INDISCRIMINATELY: 1
ocorrencias de INDISPENSABLE: 1
ocorrencias de INDISTINCT: 1
ocorrencias de INDIVIDUAL: 4
ocorrencias de INDOLENCE: 1
ocorrencias de INDUCE: 4
ocorrencias de INDUCED: 7
ocorrencias de INDULGE: 2
ocorrencias de INDULGED: 3
ocorrencias de INDULGENCE: 3
ocorrencias de INDULGING: 2
ocorrencias de INDUSTRIOUS: 1
ocorrencias de INEFFECTUAL: 4
ocorrencias de INEQUALITIES: 2
ocorrencias de INESTIMABLE: 1
ocorrencias de INEVITABLE: 1
ocorrencias de INEXHAUSTIBLE: 2
ocorrencias de INEXORABLE: 3
ocorrencias de INEXPERIENCE: 2
ocorrencias de INEXPERIENCED: 1
ocorrencias de INEXPRESSIBLE: 2
ocorrencias de INEXTINGUISHABLE: 1
ocorrencias de INFALLIBLE: 1
ocorrencias de INFALLIBLY: 1
ocorrencias de INFAMY: 1
ocorrencias de INFANCY: 4
ocorrencias de INFANT: 6
ocorrencias de INFANTILE: 1
ocorrencias de INFANTINE: 1
ocorrencias de INFATUATION: 1
ocorrencias de INFERIOR: 1
ocorrencias de INFERIORS: 1
ocorrencias de INFIDELS: 1
ocorrencias de INFINITE: 3
ocorrencias de INFINITELY: 1
ocorrencias de INFINITY: 1
ocorrencias de INFIRMITIES: 1
ocorrencias de INFLAMED: 4
ocorrencias de INFLICT: 3
ocorrencias de INFLICTED: 3
ocorrencias de INFLICTION: 1
ocorrencias de INFLUENCE: 4
